cluster,size,date,title,issue,seq,text
549756950298,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"Tlic Exploration* at Jerusalem.
The tirst operations were commenced on the
vestern wall, at a point near what is known as
Wilson's Arch. It receives tho name from the
act that it was tirst discovered by Captain
Wilson, who had not the means, however, to
prosecute any mining operations. Captain
Warren's explorations proved this arch to be
>ne of a series forming a viaduct which led j
'rem the Temple toward the palace of Herod
>n the western hillt and constituting perhaps
he very bridge across which Jesus was conluctcd
from Pilate to Ilerod on the day of his
rial. The remains of a winding aqueduct, cut"
627066000685,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"arguing, Norah finally decided
to retire, and 1 was left sole monarch of all the !
dirt and disorder.
I surveyed the room for awhile in despair,
but the work had to be done, and 1 seized the
uiop and scon finished. When 1 was about to
deeoeud the stairs, all tired and dirty, 1 heard
Frank calling.
""Hattie! Hattie! where iu the world are
yoo?""
f ""?ere,"" I replied.
Frank came up the &lt;incar|a*ted stairs, aud
tumbled over the mop.
""Confound it!"" he cried, ""why is this house
as dark as Egypt? Well,"" be went on, ""are
we to"
627066000721,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"make yourself some tea,'' i replied.
But Xorah disdainfully said :
""I never could stouiacb tay ; the very smiil
of it makes roe sick.""
""Well, then take some brandy,"" I replied
Now I ought to have known better than to
allow Xorah to help herself to the brandy, but
being in such a hurry to timsh the parlor, 1
could not couveuieutly stop.
When I had occasion to go through the hall
again, I paused aud listened ; 1 could hear
nothing oi Xorah moving about, so ouce more

II mounted the stairs. There, in the middle ot
the room, she sat iu a rocking chair, a bucket
of water sood before her, while she swayed
lazily back and forth with the mop in her hand,
which left a long trail of dirty water behind it.
'Norah,"" 1 cried, ""didn't i tell you to uiop
tlua Uoor'/""
""Faith, mum, an l'in doiu' it a? last as 1
can,' ahe replied.
""How can you uiop sifting Joan ?"" 1 asked, &lt;
indignantly.
""Get right out of that chair,"" 1 said.
Norah slowly arose and staggered against
the"
627066000722,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"carpet hags and bundles, prepared evidently
for a long visit.
iu the name of all that's wonderful!"" she
shrieked, letting all her traps fall. "" What
has happened? Is Frank dead, Ted scalded,
or the house on fire?""
1 made no reply, hut sobbed heedlessly ou.
""ilattie!"" cried Aunt Thankful, in an awtul
voice. "" Answer me immediately. What is
the matter ?""
"" My lace curtain,"" I gurgled out.
Aunt Thankful put on her spectacles, sat
down on the iiuor and examined it. "" Silly
puss,"" she mumbled- "" I can darn that iu ten
minutes.''
"" Yes, with blue stocking yarn,"" I said, and
began to laugh sarcastically, and tbeu 1 laughed
aud laughed. Ann laughed, and Ted laughed.
Poor Aunt Thankful stared at us iu horror, and
a**ist

Miood Heavens! they are all stark mad;""
and jumped up off the floor ; ahe seized uiy ariu
aud dragged me into the bed room, and put me
to bed, then went out aud locked the door,
and left me alone, i went to sleep. When I
awoke Auut Thankful was fitting by the bed
dewing.
Aunt Thankful,"" 1 said, ""when"
627066000732,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"Cough, BronchiUa, Asthma,
and Consumption.
AmonK the great
?"" discoveries oi modem
fgjfa science, few are of
more real to
|MKJot mankind than this elmSmJMTI
factual remedy for all
I diseases of the Throat
I jR J and Lungs. A vast

trial 01 its virtues, !
AflKfeftf throughout this and
JIctCTM other countries, has
shown that it does
surely and effectually
control them. The testimony ""of our best citizens,
of all classes, establishes the fact, that
Cherry Pectoral will and does relieve and
cure the afflicting disorders of the Throat and
Lungs beyond any other medicine. The most
dangerous affections of the Pulmonary Organs
yield to its power; and cases of C6u?um}>>
tiou, cured by this preparation, are publicly
known, so remarkable as hardly to be believed,
were they not proven beyond dispute.
As a remedy it is adequate, on which the public
may reiy for full protection. By curing Coughs,
the fsrerunners ot more serious disease, it saves
unnumbered lives, and an amount of suffering
not to be computed. It challenges trial, and convinces
the most sceptical. Every familv should
keep it ou hand as a protection against the early
and uuperceived attack of Pulmonary Affections,
which are easily inet at first, but which become 1
incurable, and too often fatal, if neglected. Tender"
627066000738,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"awaken
until a late hour in the morning.
Norah was dismissed. Frank went to his
office and 1 to tny cleaning. Frank had the
carpet shaken, and the parlor floor being dry,
I soon had it all tacked down ; then moved the
chairs ili, and began to dust the mantel ornaments,
but, O horror ! I let fall one of my
loveliest vases and shivered it into a thousand
fragments. A very bad beginniug of the day,
I thought, sorrowfully picking up the pieces.
44 Mamma,"" cried a shrill voice, "" I's all
jess up.""
44 W here are you, Ted I called.
44 Here,"" cried Ted.
44 And where is 4here;' you're in some mischief,
I'll be bound.""
1 heard Ted's chuckling laugh, and a great
scrambling up the attic stairs.
After 1 had throwu the shattered pieces ol
my vase away, I ran up stairs to see what ht
was doing. What a sight met my eyes ! Ted
was arrayed iu my violet silk, pinned up it
front, and trailing far behind on the floor, my
white lace shawl around his shoulders, and my
best bonnet on his head.
I stood transfixed for a moment, while Ted
went prancing round und round iu the dust and
dirt of the attic ; then 1 started after him. Ol
course be ran, screaming and laughing. 4,Tak&lt;
care,"" I cried, but too late ; be fell from th&lt;
top to the bottom of the stairs.
Kip, rip, weut my violet silk ; bump, bump"
627066000758,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"silk and dirt. That fal
saved Ted from a good whipping. I carriet
him down stairs, and sprinkled him profusely
With uut^r natnnhnr itmi onn Jo onliwrni' nnti

be opened his eyes ; then 1 examined my ruinec
clothes. My dress was a mass of grease, cob
webs and dust , the front width was wretchedly
torn with the puis; my shawl and bonnet was
crushed and torn. 1 put them all away with ?
sigh of regret, and turned my attention once
more to the perpetrator of this terrible deed
Just then some one knocked at the back door
On opening it 1 found a stout German girl on
the step who talked so broken that I coulc
scarcely understand her, but managed to com
prehend enough to know that Frank hud en
gaged her for me. 1 set her to work iinmedi
ately to clean the china closet, and returned tc
uiy wounded Ted. Suddenly 1 heard a terrible
crash in the dining-room. ""Ileavensl"" I ex
claimed ; ""what can have happoued now ?"" and
rushing out I found the frightened girl clasping
and unclasping her hands in a heartrending
mariner. No wonder. She had upset the table
on which all my shining glass and chiuu wan
placed. Everything was literally smashed to
fiieces. My beautiful celery glasses! My gobets,
and tea-set! My fruit stands ! Was there
ever such a poor afflicted mortal as 1 'i Wordu
failed me to express my feelings at that momeut.
1 sat down perfectly stunned, to witnese
the harrowiug sight of all uiy superb dishes
swept away.
There came another knock at the door. This
time an Irish girl made her appearance. I
i wondered if Frank intended to send a regiment
! to destroy my house. However, J took her in,

and the nrst thing 1 told her to do was to answer
the door bell wliich bad rung twice. I
peeped through the door, which was partly
open, and saw two ladies, but could uot distinguish
who tbey were.
44 Mum, there are two wimmen as wants to
see yez,"" said Anu, giving the door u violent
push against my head.
4*Go tell them to excuse me,"" I said ; and
beiDg very dizzy from the blow, I failed to
notice that Ann, in her stupidity, had left the
sitting-rooiu door wide open, aud as the ladies
came out of the parlor they saw me plainly.
41 O mortification !"" I was all rags and dirt,
but had become somewhat reconciled to any
misfortunes by this time.
When Frank came up to supper, the hall
was very dark ; Ann was putting down the door
mat. Frank forgot all about the new servant,
and in the darkness mistook the horid Irish
girl for me, and kissed her. Ann screamed
and rau, and fell over a chair; Frank tore
j round and swore : and said he would rather
I be in Bedlam than where a woman was cleaning
house ; wondered why I couldn't have the hall
lighted. To all this I made no reply, but
smiled grimly. Being so overwhelmed with
; my own griefs, 1 did not care if Frank kissed
! every servant girl in the United States.
The next morning the German girl left.
Probably she was fearful she should encounter
my frown again. Ann remained, and we proceeded
to finish our havoc. The day was gloriously
begun by Ann, who succeeded charui:
iogly iu breaking the glultes of the chandelier,
and upsetting my gold fish on the carpet, to
say nothing of the water. 1 believe 1 shook or
slapped the girl, 1 don't remember which.
Ann who art uKturiislieil wt n^?ini/ lite He into

sucb a passion that she hacked up against the
window and thrust her clumsy foot through
' my lace curtain. This was the grand finale.
1 hurst into tears and so did Ann. Ted, hearing
the sobs, came running in, and not knowing
what to make of it, joined in the chorus.
Aiuidst one of our longest and loudest wails,
the street door suddenly flew open, and in
walked tuy Aunt Thankful, with several dozen
carpet hags and bundles, prepared evidently
for a long visit.
iu the name of all that's wonderful!"" she
shrieked, letting all her"
627066000759,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"realized the importance of these
i? words; but to my chagrin, he looked utterly
V indifferent, aud brushing off some stray cob
fei webs which bad floated down from the ceiling
If1 on to his coat sleeve, asked impatiently, "" Isn't
K dinner ready ?"" "" Dinner !""' I cried , "" I had
I*' no idea it was so late. I haven't even comf'
menced dinner yet.""
""Pretty state of affairs,"" grumbled Frank,
ft *' I brought Edward Graham home with me.""
"" Where is he?"" I asked faintly.
R ""In the parlur,"" replied Frank, crustily.
In * The floor is bare ; there isn't a chair or any
I thing else for the man to sit on. 1 expect I'll
1^ find him seated on the piano. But come,
ji Hattie,"" he added, '* what are you going to
i give us to eat ?""
|ij ""O, Frank,"" 1 .aid, coaxingly, thinking of
>1] my rough hair and the grease spots on my
W dress, ""can't you get your dinner down town
|f| to day ?""
Hi Frank looked cross, and said he supposed he
H could, and weHt dow n to the parlor. 1 leaned
R over the banister, and when Frank opened the
B| door, caught a glimpse of Ed. roaming around
R the desolate room, shivering, with his hands in
R) his pockets. 1 watched them go through the
iff ball, and heard Frank making some hateful
? remarks about women and house-cleaning.

I He slammed the door violently, and 1 serenely
resumed roy sweeping, not in ""the least disturbed
by Frank's unconcealed annoyance and
""provoking manner. Frank was always a little
unreasonable; and he was always bringing
somebody home to dinner when I least expected
it.
Just then little Ted came toddling in,and wanted
to help. As I was about to make a change
of base, 1 took him with me down to the parlor,
gave hi:n a rag and a basin of water, and
told him he might clean the tloor. He sat
down in one corner of the room, and with a
face of most unearthly solemnity, at once
commenced a vigorous scrubbing. Nor ah was
upstairs, washing windows in the front chamber.
Suddenly there came a.loud crash, followed
by a terrible yell; it sounded as if the
whole house was tumbling down.
""Heavens!"" 1 exclaimed, ""what can have
happened?"" I mounted the stairs, two steps at
a time, and there beheld Xorah lying full
length on the door, amidst the debris of a
broken step-ladder, pieces of glass, and soapsuds.
""What is the matter ?"" I cried to the groauin*Pri­
% , ,
""Shure, mum, 1 fell from the ladder agin the
windy, au1 cut meself most awful,"" moaned
Xorah.
I helped the heavy girl to arise, bound up her
lacerated arm, left her to pick up the fragments
of glass and wood, and returned to the parlor,
there to find Ted scouring the piano legs with
the scrubbing brush. 1 quickly relieved him
from all further labor, bundled him up, aud
aeut him out in the yard to play.
""Faith, mum,"" said Xorah, standing in the
door, ""1 feel so faint, au' if 1 don't be takin'
aomethiu'strong 1 can't work no more to day.'*
""Then make yourself some tea,'' i replied.
But Xorah disdainfully said :
""I never could stouiacb tay ; the very smiil
of it makes roe sick.""
""Well, then take some brandy,"" I replied
Now I ought to have known better than to
allow Xorah to help herself to the brandy, but
being in such a hurry to timsh the parlor, 1
could not couveuieutly stop.
When I had occasion to go through the hall
again, I paused aud listened ; 1 could hear
nothing oi Xorah moving about, so ouce more

II mounted the stairs. There, in the middle ot
the room, she sat iu a rocking chair, a bucket
of water sood before her, while she swayed
lazily back and forth with the mop in her hand,
which left a long trail of dirty water behind it.
'Norah,"" 1 cried, ""didn't i tell you to uiop
tlua Uoor'/""
""Faith, mum, an l'in doiu' it a? last as 1
can,' ahe replied.
""How can you uiop sifting Joan ?"" 1 asked, &lt;
indignantly.
""Get right out of that chair,"" 1 said.
Norah slowly arose"
687194994361,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"Bismarck, in a recent private letter to a
friend in Berlin, said that all the lotiwi of bio I
health were purely inventions ; that he had
never been better than he has been in the last
five years, and that all acconnts to the contrary
arc pure inventions. Hk"
687195190654,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,2,"he pronounces all tho reconstruction acts of
Congress to be "" unconstitutional, fraudulent,
and void,'' except the 13th amendment to the
Constitution. The 14th and 15th amendments
are, in his opinion, no part of the Constitution,
because they had been adopted ""by force and
fraud."" Though he is strongly in favor ef declaring
the 15th amendment null and void, and
believes it will be done, he thinks that the ballot
would never be taken from the negro. But
whether negro suffrage should continue or not
is a question that rests exclusively with the
States, and is one with which Congress has no
right to interfere. Nor does the question
whether the colored man would be disfranchised
iu that case "" lessen the duty of ail lovers of
constitutional liberty to oppose the 15th amendment.""
in taking possession of the Atlanta Sun, Mr.
Stephens sa3s"
695785739731,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"convins the Republikios uv the doubtful States
that the Diinocrisy uv the South really accepted
the situashun, and meat, in ded ernest, to recognise
the great priosiple uv equality, I arranged
to hev all the niggers u v the Corners present,
and saved for thcra the best seats in the house.
Joe Biglor and Pollock cum uv course, wich I
ooodont help.
I opened the exercises by making a short
speech ez I took the chair. I rejoist thet the
time hed finally arriv when the lion and the
lamb hed laid down together, and a small child
wuz leading uv em. 1 knowed thet our colored
fellow-citizens hed been dispitefully yooaed,
and thet doo respeck hed not been alluz paid
to our fellow-citizens uv the North, but that
time hed now passed, and I hoped forever. The
Dimucrisy uv the North, Vrallandygum, hed
spoke they hed accepted the situashun, halleloogy,
and from this time henceforth and forever
there wuz to be notbin but peece. i then
offered the follerm resoloosheu :
""Resolved, That the Diinocrisy uv the Yoouited
States recognize the legality uv all the
amendments made to the Constituoshen dooring
and since the late onpleaBantnis, and that they
recognise aud most heartily acquiesce in all the
results uv the war ; that they not ouly withdraw
all their opposisben to yooniversal suffrage,
but pledge theirselves to see that our
Afrikin fellow-citizens hev not only this but
all other rites heretofore enjoyed excloosively
by the Caucashen.""
I put the question ez to the adopshen uv the
reaolooshen, aud it wuz carried yoonanimusly.
It wood hev bin well hed I stopped here, but I
didn't. My prevalin weekuess is to slop over,
and I slopt on this okkasion fearfully. I called
upon the citizens uv the Corners to prove their
faith by their works. ""There are,"" 1 said, in
a spasm of delite, ""present at this meetin
twenty two uv our fellow-citizens uv Afrikin
descent. Let em step forrerd on this platform
P lmj?i> :i?i? u -

?ici i/ccaiu a g^raui, liiun i cuuiuftuher, i>iis
com, Issaker Guvitt, and eighteen other white
citizens step forrerd also. Let them clasp
each other by the hand while 1 wave over em
the flag uv our common kontry.""
It wuz done. The twenty-two uiggers stepped
forrerd, the whites designated advanced,
the two lines grasped each other by the hand,
and I wuz about to wave, when Joe Bigler rize.
Ho begged me to wait a minnit till he hed made
hia remark. The site afore him moved him almost
to tears. Ef he had ever harbored a suspishen
that there wuzu't anything generous in
the Kentucky breast he took it all back. The
acshun uv to-night wuz not only just but it wuz
generons.
""Generous!"" sed I, ""why generous?""
""Becoz,"" said he, ""the niggers wood be in a
devlish bad way ef yoo hedn't decided on given
them their rites uv yoor own akkord, for there
ain't no power now that kin compel yoo to do
it I jist got a Northern paper?alas! the Kepublikin
party is split into fragments?remarkably
small fragments. Grant assaulted Sumner
in the Capitol, Logan hez been stoned by
the Kepublikins uv Philadelfy on hiz way
home, the central committees uv Ohio, Injeany,
and Illinoy hev divided, and each fracshen haz
called a convenshen, and the Noo York
Triboon throws up the sponge and sez that
notbin under the hevin Wo prevent the success
uv the Democratic candidate for the Presidency,
no matter who he may be or wat platform be is
put onto. In view uv the dissoloosben uv the
Republikin party, and the fact that the niggers
ain't now got no perteckters, its really generous
that yoo ""
"" The Kepublikin party is gone to pieces!
hez it?"" gasped my twenty-two white friends
in korions.
"" It hez 1"" responded Bigler.
"" Then,"" said Deo kin Pogr&amp;ui, his eyes flashin
with unwonted fire, "" what we've dene and
and don't count! Take that, you black cuss ?""
And with a strength and activity wich I
hedn't lookt for in one so agid, the Deck in
fecht the darkey whose hand he bed bin graspin,
a most powerful blow atweea the eyes which
histed him clean off the plutform, the others
followered soot, and in their zeal sprang off the

platform after em, aad wax a executia war
dances uv the most frantic descripshen onto
their proatrate bodies. It wuz with difficulty
that Pollock and Bigler restrained em from
takin uv em out and hanging uv em.
Ez a matter uv course the reaalooshen wuz
reminded, and others adopted affirmin our ad'
bereoce to the constitoosbatf ez it yoost to bo,
the illegality uv the amendments, and the
natural soopremacy uv the white man over the
1 d?4 nigger, after wich we adjourned to Basoom's,
ex is our custom, and there organized
frfih raids onto our nateral enemies
The next morning 1 notised a pecoolyer look
' oa Bigler's face and likewise on Pollock's,
frinned at me ez I passed, with a broadnis
wich I oauldn't account for. Lubbock, the
1 postmaster, bust into a roar ez 1 walked
4nto bis offis, and I angrily demanded the rea­
son for has hilarity.
*' LhSl mistake ob Biglers,'* returned be,
laughHbg loader than before.
"" What mistake?"" 1 asked, turning pale, fo:
a suspishen was creepin over me.
44 Whv, he didn't get no paper at all, and?'
""And all that story about the split in the
Republikiu party North wuz one uv his infer
nalliee!""
44 Bat's about de oorreet state ob de cess 1""
replied the nigger, showin all his ivories.
M Bigler wanted to see ef yoor 'pentance wui
genoeine?dat's about all dab wuz ob it He
*sprest a desire to assertane jist how peeceabU
yood be to de niggV and de Northern people

Wf"
712965235169,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,2,"We must say that we envy not that portion
of the Southern Democratic press?coutined
chiefly to Virginia, Kentucky, and Tennessee?
that ure now engaged in the ungracious task of
denouncing our great leader of other days, and j
thereby aiding the Radical hounds, ever on his
track', in huntiug him down. Some of these
j mruals speak as if it were a crime in Jefferson
Davis to open his lips?that he, of all the men
in this broad laud, is doomed to eternal
silence?that, feel as he may under the wrongs
of bis countrymen, he cau utter no vyord of j
l.rotest and express no hope of deliverance ,
Now, we care not from what motive this condemnatory
policy proceeds, it is unjust and
wrong. We have no sympathy for it. We
would not appease even the wrath of the North
by an act of ingratitude and self-abasement.
* * * In bis recent speeches, so much con- j
demned, Mr. Davis did not utter a sentiment
that has not been expressed and reiterated over
and over again, perhaps a thousand times, by :
every Democratic journal in the South, Why j
not, then, go forward and defend him in the 1
truth instead of uniting with his enemies of the j
North to decry and denounce him"
781684665460,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"Large shipments of cattle from the Indian
Territory and Texas are daily made over the
Leavenworth, Kansas and Topeka Railroad. It
s estimated that the drive from Texas will
each, this season, eight hundred thousand
lead, of which the Montann. Kansas and Topeka
road, it is thought, will ship about three"
798864393122,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"operations. Captain
Warren's explorations proved this arch to be
>ne of a series forming a viaduct which led j
'rem the Temple toward the palace of Herod
>n the western hillt and constituting perhaps
he very bridge across which Jesus was conluctcd
from Pilate to Ilerod on the day of his
rial. The remains of a winding aqueduct, cut,
n the solid rock beneath this bridge, were also !
li8oovered. Part of this bridge has fallen, and
iroken and buried the aqueduct in its fall; and
;he original pavement of the ancient road in
:he valley itself is forty-five feet below the pres
;nt surface formed by the ruins of the ancieut
ivalls and bouses. Nor is this all. A perfect
jet-work of subterranean chambers was also
iisclosed, some of which were probably used
""or the storage of food, and others as aqueducts
irid cisterns. And the whole result more than ,
;onfirms the ideas of Jewish architectural
grandeur which the books of the Bible and the
jages of Josephus combined to give, but which i
jave hitherto been regarded by many skeptical
liinds as apocryphal.
Along the southern wall his discoveries were :
jcarcely less interesting. Here he found a
loukle pavement, one tweuty-three, the other '
'orty-three feet below the present surface of
the ground. Here also he found some curious

remains both of Hebrew and of Christian origin. :
1'he following description of bis explorations at
:his point, takeu from one of his letters writeu
at the time, will afford the reader a more
graphic picture of the difficulties and dangers
which attended his investigations than can be
$iven by any general description :
"" Ou Friday, having arrived at a depth of!'
leventy"
798864720396,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,2,"spirit j ,
if the rebellion is still rampant in all other ,
lortions of the South, the rebel element in a t
onatant foment, rendering life and property |
neecure, setting at defiance the laws and &lt;
rampling on the rights of the weak and (
iefencelesa, this State has been thoroughly c
econstructed, obedience to the laws euorced,
the people protected in their persons
nd property, and their civil and political rightg
ermauently secured without regard to race or
olor. There is uow no State in the Union t
(here the people acquiesce more quietly to the (
uthority of the general as well as Slate bov- u
rnment. The result of this patriotic submis- u
ion of the people to tl^e reconstruction policy p
f Congress is that there has been a more t
ecided progress there in all her material ingreats
than in any other Southern State, I
specially in the last two or three years. C.
And this very encouraging state of affairs is ^
ue almost entirely to the vigorous and effective ^
laasures adopted by Governor Clattoh (now t
fnited States Senator) to suppress the enemies ( f
f law and order who were making a desperate j ^
truggle to regain control of the Slate govern- j
tent. By declaring marshal law and calling j tl
ut troops to enforce it, the Kn-KJax organisa- G
on was nipped in the bud, outlaws were pun- > a"
824635238248,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"lying against the Sanctuary wall, is a large
mass of rubbish that has been brought up ;
while over the tuouth itself is a triangular gin,
with iron wheel attached, with guy, for running
ip the excavated soil. Looking down the shaft,
one sees that it is lined for the first twenty feet i
with frames four feet six inches in the clear ; i
further down the Sanctuary wall and soil cut
through are seen, and a man standing at what
ippeurs to be the bottom. An order is given ;
to this man, who repeats it, and then, faintly,
is heard a sepulchral voice answering, as it
were, from another world. Reachiug down to
the man who is visible is a thirty-four feet t opeladder
; and, on descending by it,|one finds he is
itanding ou a ledge which the ladder does not
touch by four feet. This ledge is a top of a
wall running north and south, and abutting on
*he Sanctuary wall ; its east face just cuts the
:cntre of the shaft, which has to be canted off j
sbout two feet toward the east, just where some I
large loose stones jut out in the most disagreeable
manner, liere five more frames have been
Qxed to keep these stones steady. On peering
iown from this ledge one sees the Sanctuary
.-..II"
867583741320,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,2,"Mr. Davis is a representative man
of the South ; fey him we are ready to he
judged in the future. We must have a right
to speak freely and frankly ; we can never triumph
through silence, deception, and fraud.'1
The Raleigh"
919123952051,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"to look upon.

?The Newfoundlander* have unexpectedly
thrown a wet blanket on Canadian opposition
to the Treaty of Washington. The people of
New Rrunswiek appointed a commission to coaperate
with a similar body from Nova Scotia
and Newfoundland in concerting measures to &lt; 4
defeat the treaty ; but, to their great dismay,
Newfoundland, whose whole welfare is bound f
up in her fisheries, likes the proposed adjustment
of the fishery question very much. The
question which naturally arises now is, if the
fishing colony is satisfied with the treaty, why
should the others make any fuss about itThe
yrospect for a peaceiul settlement all around is
improving.? Tribune"
927714424845,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"Major
in the same regiment of which the Prince of
Wales is the nominal Colonel, and is related to
Patrick Henry, General Joseph E. Johnston,
the Soutballs, of Albemarle, and many of the
distinguished families of Virginia.
4"
927714424847,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"been established under the present common
school ?y. em in Mississippi during the p.ist
fix mouths, with upward of eighty thousand
pupils uuder the tuition of nearly four thousand
teachers. This is action in the right direction.
? Although Chicago is"
927714424857,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"Although Chicago is the seventh city in
the country iu taxable wealth, her taxation is
higher than any save Boston. It was $'*J.30
per capita on it high valuation in 1870, while
Boston paid $ lf? 1&lt;>. But Chicago expects to
Dear the banner this year, as the Time* says
the rate will be $38.40* per capita.
?Large"
927714424881,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"According to present indications Pulaski
county, Virginia, will be the future home of
the lion, Mr. Brougham, of England, a son of
the present Lord Brougham, and a nephew of
the late Henry Lord Brougham and Vaux, the
famous English statesman and writer At his
recent visit to Lynchburg he announced it as
his intention to purchase lands in the Southern
part of the State for grazing purposes, and to
go extensively into the cattle business, from
which he expects to realize handsome profits;
and if he succeeds he also expects to be instrumental
in inducing a number of his countrymen
to join him in bis new home. He will
bring his own servants and laborers over from
England, and seems highly pleased with what
he nas already seen of the Old Dominion. Mr.
Brougham lately held a commission as Major
in the same regiment of which the Prince of
Wales is the nominal Colonel, and is related to
Patrick Henry, General Joseph E. Johnston,
the Soutballs, of Albemarle, and many of the
distinguished families of Virginia.
4"
927714424883,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"question as to
vbo was his candidate, aud what he proposed
o do, he replied that he had no candidate, and ? 1
hat he didn't propose to do anything. He &lt;
vas very positive, however, that Pendleton !
tad no chance for the nomination ; and this ' 1
act, so far from grieving him, seemed to cheer
liui very much. lie felt bitter toward Pendle- i
on and his friends because they had helped > 1
rhurman in the recent Senatorial election, i
'Now,"" said he, ""if Mr. Pendleton thinks !
te's God Almighty, let him go ahead. I
As soon as Yal.'s presence in tba city be-' ;
ame known the Pendleton men caucused on i
he best means of pacifying him, and it was ! 1
luiekly resolved to vacate a seat in the Ohio i

lelegation tor his benefit. This was done, and i
Val. accepted with alacrity, pledging himself 1
0 stand by Pendleton while there was a chance i
or hirn, but well knowing there was no chance, i
)u the evening of the first day of the conven- &lt;
ion Valianaigham had a long conference with i
he New York delegation, in which the subject i
if Chase's nomination was agitated at consid-! i
irable length. There"
927714424886,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"be
$iven by any general description :
"" Ou Friday, having arrived at a depth of!'
leventy-nine feet, the uien were breaking up a :
itoue at the bottom of the shaft. Suddenly the
ground gave way, down went the stone and the
maimer, the men barely saving themselves,
fhey at once rushedjup, and told the sergeant
hey had found the bottomless pit. I went
iown to the spot and examined it; and, in orier
that you may have an idea of the extent of
)ur work, 1 will give you a description of our
lescent.
44 The shaft mouth is on the south side of
.he Sanctuary wall, near the southwest angle,
unong the prickly pears; beside it, to the east,
lying against the Sanctuary wall, is a large
mass of rubbish that has been brought up ;
while over the tuouth itself is a triangular gin,
with iron wheel attached, with guy, for running
ip the excavated soil. Looking down the shaft,
one sees that it is lined for the first twenty feet i
with frames four feet six inches in the clear ; i
further down the Sanctuary wall and soil cut
through are seen, and a man standing at what
ippeurs to be the bottom. An order is given ;
to this man, who repeats it, and then, faintly,
is heard a sepulchral voice answering, as it
were, from"
927714424895,2,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"Taking into consideration the fact that this
is the first instance in which a colored man has
bean admitted to the bar of North Carolina, it
nay not be amiss to give a short sketch of the
recipient of the honor. George Lawrence Mabeon
was born in Wilmington, N. C., and is 25
years of age. At the age of 8 years he left bis
native town and went to Boston, Massachusetts,
I where he attended school up to the time of the
breaking out of the war. lie then volunteered
in the U. S. Navy and served two years, at the
expiration of which time he enlisted in the 5th
Massachusetts cavalry, in which he served until
the close of the war. In 1866 he returned
to North Carolina, and in 1868 began the study
of law, graduating at Howard University,
Washington, D. C., in the class of January,
L871. In persanal appearance he is what may
bs termed a light mulatto, being about five feet
ten inches in height, slight built and of rather
prepossessing appearance, in intelligence he
can compare favorably with any of his race
that have come under our observation.""
Mr. Mabson's certificate of moral character
(which the law requires be signed by three members
of the bar) was signed by the Hon. A. M.
Waddell, member of Congress from this district,
Adam Empil, Esq., and Griffith J.
McRea, (the biographer of Judge Iredell,) all
of whoa are staunch Democrats ; and since his
seceess ths entire bar of Wilmington, comprising
thirty Democratic and three Republican
lawyers, have extended him all the courtesies
due from old to new members of the "" legal
profcmloa.""
What a glorious achievement 1
"" Warn ths auction-block to the ballot-box ;
From ths whipping-post to the school-bouse }
Frees Slavery's degradation to Freedom's responsility
;
From dark ignorance to Liberty's shining light.""
Ths"
